,State,County,City,Name,search_term
1967,NY,New York,New York,Hamilton Heights,"Hamilton Heights, New York"
1968,NY,Bronx,New York,Marble Hill,"Marble Hill, New York"
1969,NY,New York,New York,Marble Hill,"Marble Hill, New York"
1970,NY,Kings,New York,Marine Park,"Marine Park, New York"
1971,NY,Bronx,New York,North Riverdale,"North Riverdale, New York"
1972,NY,Kings,New York,Prospect Park South,"Prospect Park South, New York"
1973,NY,Richmond,New York,Randall Manor,"Randall Manor, New York"
1974,NY,Richmond,New York,Todt Hill,"Todt Hill, New York"
1975,NY,Queens,New York,Astoria Heights,"Astoria Heights, New York"
1976,NY,New York,New York,Carnegie Hill,"Carnegie Hill, New York"
1977,NY,Bronx,New York,Castle Hill,"Castle Hill, New York"
1978,NY,Bronx,New York,Co-op City,"Co-op City, New York"
1979,NY,New York,New York,East Harlem,"East Harlem, New York"
1980,NY,New York,New York,Financial District,"Financial District, New York"
1981,NY,Kings,New York,Gerritsen Beach,"Gerritsen Beach, New York"
1982,NY,Kings,New York,Gowanus,"Gowanus, New York"
1983,NY,Richmond,New York,Heartland Village,"Heartland Village, New York"
1984,NY,New York,New York,Midtown,"Midtown, New York"
1985,NY,Kings,New York,Ocean Parkway,"Ocean Parkway, New York"
1986,NY,Richmond,New York,Prince's Bay,"Prince's Bay, New York"
1987,NY,New York,New York,SoHo,"SoHo, New York"
1988,NY,New York,New York,Sutton Place,"Sutton Place, New York"
1989,NY,New York,New York,Tribeca,"Tribeca, New York"
1990,NY,New York,New York,Turtle Bay,"Turtle Bay, New York"
1991,NY,New York,New York,Vinegar Hill,"Vinegar Hill, New York"
1992,NY,Kings,New York,Vinegar Hill,"Vinegar Hill, New York"
1993,NY,New York,New York,West Village,"West Village, New York"
1994,NY,Richmond,New York,Annadale,"Annadale, New York"
1995,NY,New York,New York,Battery Park,"Battery Park, New York"
1996,NY,Kings,New York,Wingate,"Wingate, New York"
1997,NY,Queens,New York,Astoria,"Astoria, New York"
1998,NY,Kings,New York,Bedford Stuyvesant,"Bedford Stuyvesant, New York"
1999,NY,Richmond,New York,Chelsea-Travis,"Chelsea-Travis, New York"
2000,NY,Kings,New York,Downtown,"Downtown, New York"
2001,NY,Kings,New York,DUMBO,"DUMBO, New York"
2002,NY,New York,New York,Garment District,"Garment District, New York"
2003,NY,Kings,New York,Homecrest,"Homecrest, New York"
2004,NY,Queens,New York,Hunters Point,"Hunters Point, New York"
2005,NY,New York,New York,Little Italy,"Little Italy, New York"
2006,NY,New York,New York,Lower East Side,"Lower East Side, New York"
2007,NY,New York,New York,Morningside Heights,"Morningside Heights, New York"
2008,NY,Bronx,New York,Pelham Bay,"Pelham Bay, New York"
2009,NY,Bronx,New York,Pelham Gardens,"Pelham Gardens, New York"
2010,NY,Queens,New York,Rikers Island,"Rikers Island, New York"
2011,NY,Bronx,New York,Rikers Island,"Rikers Island, New York"
2012,NY,New York,New York,Upper East Side,"Upper East Side, New York"
2013,NY,New York,New York,Upper West Side,"Upper West Side, New York"
2014,NY,Kings,New York,Boerum Hill,"Boerum Hill, New York"
2015,NY,New York,New York,Central Park,"Central Park, New York"
2016,NY,Queens,New York,Queens Village,"Queens Village, New York"
2017,NY,New York,New York,Clinton,"Clinton, New York"
2018,NY,Queens,New York,Rosedale,"Rosedale, New York"
2019,NY,Queens,New York,Whitestone,"Whitestone, New York"
2020,NY,Bronx,New York,Hunts Point,"Hunts Point, New York"
2021,NY,Bronx,New York,High Bridge,"High Bridge, New York"
2022,NY,Bronx,New York,Throggs Neck,"Throggs Neck, New York"
2023,NY,Bronx,New York,South Bronx,"South Bronx, New York"
2024,NY,Bronx,New York,Riverdale,"Riverdale, New York"
2025,NY,Bronx,New York,Eastchester,"Eastchester, New York"
2026,NY,Bronx,New York,Country Club,"Country Club, New York"
2027,NY,New York,New York,Governors Island,"Governors Island, New York"
2028,NY,Queens,New York,Forest Hills,"Forest Hills, New York"
2029,NY,New York,New York,Murray Hill,"Murray Hill, New York"
2030,NY,Queens,New York,Kew Gardens,"Kew Gardens, New York"
2031,NY,Kings,New York,Fort Greene,"Fort Greene, New York"
2032,NY,Queens,New York,Jackson Heights,"Jackson Heights, New York"
2033,NY,Queens,New York,Laurelton,"Laurelton, New York"
2034,NY,Kings,New York,Brooklyn Heights,"Brooklyn Heights, New York"
2035,NY,New York,New York,Brooklyn Heights,"Brooklyn Heights, New York"
2036,NY,Kings,New York,Sheepshead Bay,"Sheepshead Bay, New York"
2037,NY,Richmond,New York,Fresh Kills Park,"Fresh Kills Park, New York"
2038,NY,Richmond,New York,Grasmere - Concord,"Grasmere - Concord, New York"
2039,NY,New York,New York,Flatiron District,"Flatiron District, New York"
2040,NY,Bronx,New York,Van Cortlandt Park,"Van Cortlandt Park, New York"
2041,NY,Kings,New York,Gravesend,"Gravesend, New York"
2042,NY,Queens,New York,Blissville,"Blissville, New York"
2043,NY,Richmond,New York,Butler Manor,"Butler Manor, New York"
2044,NY,Kings,New York,Carroll Gardens,"Carroll Gardens, New York"
2045,NY,New York,New York,East Village,"East Village, New York"
2046,NY,Bronx,New York,Fieldston,"Fieldston, New York"
2047,NY,Queens,New York,Forest Hills Gardens,"Forest Hills Gardens, New York"
2048,NY,Bronx,New York,Hart Island,"Hart Island, New York"
2049,NY,Queens,New York,Holliswood,"Holliswood, New York"
2050,NY,Queens,New York,Jamaica Hills,"Jamaica Hills, New York"
2051,NY,Queens,New York,Richmond Hill,"Richmond Hill, New York"
2052,NY,Richmond,New York,Lighthouse Hill,"Lighthouse Hill, New York"
2053,NY,New York,New York,Manhattanville,"Manhattanville, New York"
2054,NY,Kings,New York,Midwood,"Midwood, New York"
2055,NY,Kings,New York,Mill Basin,"Mill Basin, New York"
2056,NY,Queens,New York,Glendale,"Glendale, New York"
2057,NY,Kings,New York,Navy Yard,"Navy Yard, New York"
2058,NY,New York,New York,NoHo,"NoHo, New York"
2059,NY,Kings,New York,Ocean Hill,"Ocean Hill, New York"
2060,NY,Richmond,New York,Old Town,"Old Town, New York"
2061,NY,Kings,New York,Sunset Park,"Sunset Park, New York"
2062,NY,New York,New York,Tudor City,"Tudor City, New York"
2063,NY,Kings,New York,Flatlands,"Flatlands, New York"
2064,NY,Queens,New York,Springfield Gardens,"Springfield Gardens, New York"
2065,NY,Queens,New York,St. Albans,"St. Albans, New York"
2066,NY,Bronx,New York,Morris Park,"Morris Park, New York"
2067,NY,Bronx,New York,University Heights,"University Heights, New York"
2068,NY,Queens,New York,Sunnyside,"Sunnyside, New York"
2069,NY,Richmond,New York,Tottenville,"Tottenville, New York"
2070,NY,Richmond,New York,Westerleigh,"Westerleigh, New York"
2071,NY,New York,New York,Chelsea,"Chelsea, New York"
2072,NY,Queens,New York,Utopia,"Utopia, New York"
2073,NY,Bronx,New York,Mott Haven,"Mott Haven, New York"
2074,NY,Bronx,New York,Soundview,"Soundview, New York"
2075,NY,Bronx,New York,Woodlawn,"Woodlawn, New York"
2076,NY,Bronx,New York,City Island,"City Island, New York"
2077,NY,Bronx,New York,Kingsbridge,"Kingsbridge, New York"
2078,NY,Bronx,New York,Bedford Park,"Bedford Park, New York"
2079,NY,Bronx,New York,Fordham,"Fordham, New York"
2080,NY,Bronx,New York,Tremont,"Tremont, New York"
2081,NY,Bronx,New York,Williamsbridge,"Williamsbridge, New York"
2082,NY,Bronx,New York,Baychester,"Baychester, New York"
2083,NY,Queens,New York,Rochdale,"Rochdale, New York"
2084,NY,Bronx,New York,Westchester Heights,"Westchester Heights, New York"
2085,NY,New York,New York,Randals-Wards Island,"Randals-Wards Island, New York"
2086,NY,Kings,New York,Prospect Park,"Prospect Park, New York"
2087,NY,Bronx,New York,Melrose,"Melrose, New York"
2088,NY,Bronx,New York,Longwood,"Longwood, New York"
2089,NY,Bronx,New York,Pelham Bay Park,"Pelham Bay Park, New York"
2090,NY,Bronx,New York,Norwood,"Norwood, New York"
2091,NY,Queens,New York,Bellerose,"Bellerose, New York"
2092,NY,Richmond,New York,Emerson Hill,"Emerson Hill, New York"
2093,NY,Richmond,New York,La Tourette Park,"La Tourette Park, New York"
2094,NY,Kings,New York,West Jamaica Bay Islands,"West Jamaica Bay Islands, New York"
2095,NY,Richmond,New York,Clove Lake,"Clove Lake, New York"
2096,NY,Richmond,New York,St. George,"St. George, New York"
2097,NY,Richmond,New York,West Brighton,"West Brighton, New York"
2098,NY,Richmond,New York,Castleton Corners,"Castleton Corners, New York"
2099,NY,Kings,New York,Georgetown,"Georgetown, New York"
2100,NY,Kings,New York,Windsor Terrace,"Windsor Terrace, New York"
2101,NY,Richmond,New York,Arden Heights,"Arden Heights, New York"
2102,NY,Richmond,New York,Charleston,"Charleston, New York"
2103,NY,Queens,New York,Douglaston-Little Neck,"Douglaston-Little Neck, New York"
2104,NY,Richmond,New York,Eltingville,"Eltingville, New York"
2105,NY,New York,New York,Gramercy,"Gramercy, New York"
2106,NY,Kings,New York,Greenwood,"Greenwood, New York"
2107,NY,Richmond,New York,Richmond Town,"Richmond Town, New York"
2108,NY,Queens,New York,Ridgewood,"Ridgewood, New York"
2109,NY,Bronx,New York,Unionport,"Unionport, New York"
2110,NY,Bronx,New York,Parkchester,"Parkchester, New York"
2111,NY,Bronx,New York,Morris Heights,"Morris Heights, New York"
2112,NY,Bronx,New York,Spuyten Duyvil,"Spuyten Duyvil, New York"
2113,NY,Bronx,New York,Wakefield,"Wakefield, New York"
2114,NY,Queens,New York,John F. Kennedy International Airport,"John F. Kennedy International Airport, New York"
2115,NY,Richmond,New York,Meiers Corners,"Meiers Corners, New York"
2116,NY,Richmond,New York,Bloomfield,"Bloomfield, New York"
2117,NY,New York,New York,Liberty Island,"Liberty Island, New York"
2118,NY,New York,New York,Mill Rock Park,"Mill Rock Park, New York"
2119,NY,Richmond,New York,Richmond Valley,"Richmond Valley, New York"
2120,NY,Richmond,New York,Silver Lake,"Silver Lake, New York"
2121,NY,New York,New York,Stuyvesant Town,"Stuyvesant Town, New York"
2122,NY,New York,New York,Columbus Circle,"Columbus Circle, New York"
2123,NY,Bronx,New York,Belmont,"Belmont, New York"
2124,NY,Bronx,New York,Bronx Park,"Bronx Park, New York"
2125,NY,Kings,New York,Kensington,"Kensington, New York"
2126,NY,Kings,New York,Crown Heights,"Crown Heights, New York"
2127,NY,Kings,New York,Columbia Street Waterfront District,"Columbia Street Waterfront District, New York"
2128,NY,Kings,New York,Prospect Heights,"Prospect Heights, New York"
2129,NY,Kings,New York,Prospect Lefferts Gardens,"Prospect Lefferts Gardens, New York"
2130,NY,Queens,New York,East Jamaica Bay Islands,"East Jamaica Bay Islands, New York"
2131,NY,Queens,New York,Flushing Meadows Corona Park,"Flushing Meadows Corona Park, New York"
2132,NY,Queens,New York,Hillcrest,"Hillcrest, New York"
2133,NY,Queens,New York,Jacob Riis Park,"Jacob Riis Park, New York"
2134,NY,Kings,New York,Floyd Bennett Field,"Floyd Bennett Field, New York"
2135,NY,Queens,New York,Elmhurst,"Elmhurst, New York"
2136,NY,Queens,New York,Floral park,"Floral park, New York"
2137,PA,Philadelphia,Philadelphia,Lawndale,"Lawndale, Philadelphia"
2138,PA,Philadelphia,Philadelphia,Aston Woodbridge,"Aston Woodbridge, Philadelphia"
2139,PA,Philadelphia,Philadelphia,Carroll Park,"Carroll Park, Philadelphia"
2140,PA,Philadelphia,Philadelphia,Chestnut Hill,"Chestnut Hill, Philadelphia"
2141,PA,Philadelphia,Philadelphia,Burnholme,"Burnholme, Philadelphia"
2142,PA,Philadelphia,Philadelphia,Crestmont Farms,"Crestmont Farms, Philadelphia"
2143,PA,Philadelphia,Philadelphia,Fern Rock,"Fern Rock, Philadelphia"
2144,PA,Philadelphia,Philadelphia,West Park,"West Park, Philadelphia"
2145,PA,Philadelphia,Philadelphia,Wister,"Wister, Philadelphia"
2146,PA,Philadelphia,Philadelphia,Byberry,"Byberry, Philadelphia"
2147,PA,Philadelphia,Philadelphia,Crescentville,"Crescentville, Philadelphia"
2148,PA,Philadelphia,Philadelphia,Bustleton,"Bustleton, Philadelphia"
2149,PA,Philadelphia,Philadelphia,East Falls,"East Falls, Philadelphia"
2150,PA,Philadelphia,Philadelphia,Mechanicsville,"Mechanicsville, Philadelphia"
2151,PA,Philadelphia,Philadelphia,Rhawnhurst,"Rhawnhurst, Philadelphia"
2152,PA,Philadelphia,Philadelphia,Torresdale,"Torresdale, Philadelphia"
2153,PA,Philadelphia,Philadelphia,Eastwick,"Eastwick, Philadelphia"
2154,PA,Philadelphia,Philadelphia,Fox Chase,"Fox Chase, Philadelphia"
2155,PA,Philadelphia,Philadelphia,Frankford,"Frankford, Philadelphia"
2156,PA,Philadelphia,Philadelphia,Hunting Park,"Hunting Park, Philadelphia"
2157,PA,Philadelphia,Philadelphia,Lexington Park,"Lexington Park, Philadelphia"
2158,PA,Philadelphia,Philadelphia,Manayunk,"Manayunk, Philadelphia"
2159,PA,Philadelphia,Philadelphia,Francisville,"Francisville, Philadelphia"
2160,PA,Philadelphia,Philadelphia,Feltonville,"Feltonville, Philadelphia"
2161,PA,Philadelphia,Philadelphia,Haddington,"Haddington, Philadelphia"
2162,PA,Philadelphia,Philadelphia,Olney,"Olney, Philadelphia"
2163,PA,Philadelphia,Philadelphia,Oxford Circle,"Oxford Circle, Philadelphia"
2164,PA,Philadelphia,Philadelphia,Pennypack Woods,"Pennypack Woods, Philadelphia"
2165,PA,Philadelphia,Philadelphia,Port Richmond,"Port Richmond, Philadelphia"
2166,PA,Philadelphia,Philadelphia,Nicetown,"Nicetown, Philadelphia"
2167,PA,Philadelphia,Philadelphia,Bridesburg,"Bridesburg, Philadelphia"
2168,PA,Philadelphia,Philadelphia,West Torresdale,"West Torresdale, Philadelphia"
2169,PA,Philadelphia,Philadelphia,East Oak Lane,"East Oak Lane, Philadelphia"
2170,PA,Philadelphia,Philadelphia,Elmwood,"Elmwood, Philadelphia"
2171,PA,Philadelphia,Philadelphia,Millbrook,"Millbrook, Philadelphia"
2172,PA,Philadelphia,Philadelphia,Morrell Park,"Morrell Park, Philadelphia"
2173,PA,Philadelphia,Philadelphia,Mount Airy West,"Mount Airy West, Philadelphia"
2174,PA,Philadelphia,Philadelphia,Powelton,"Powelton, Philadelphia"
2175,PA,Philadelphia,Philadelphia,Richmond,"Richmond, Philadelphia"
2176,PA,Philadelphia,Philadelphia,Somerton,"Somerton, Philadelphia"
2177,PA,Philadelphia,Philadelphia,Roxborough,"Roxborough, Philadelphia"
2178,PA,Philadelphia,Philadelphia,Spruce Hill,"Spruce Hill, Philadelphia"
2179,PA,Philadelphia,Philadelphia,Wynnefield Heights,"Wynnefield Heights, Philadelphia"
2180,PA,Philadelphia,Philadelphia,Society Hill,"Society Hill, Philadelphia"
2181,PA,Philadelphia,Philadelphia,Industrial,"Industrial, Philadelphia"
2182,PA,Philadelphia,Philadelphia,Bella Vista,"Bella Vista, Philadelphia"
2183,PA,Philadelphia,Philadelphia,Tacony,"Tacony, Philadelphia"
2184,PA,Philadelphia,Philadelphia,Modena,"Modena, Philadelphia"
2185,PA,Philadelphia,Philadelphia,Stanton,"Stanton, Philadelphia"
2186,PA,Philadelphia,Philadelphia,Brewerytown,"Brewerytown, Philadelphia"
2187,PA,Philadelphia,Philadelphia,Germantown East,"Germantown East, Philadelphia"
2188,PA,Philadelphia,Philadelphia,Fishtown,"Fishtown, Philadelphia"
2189,PA,Philadelphia,Philadelphia,Girard Estates,"Girard Estates, Philadelphia"
2190,PA,Philadelphia,Philadelphia,Kingesessing,"Kingesessing, Philadelphia"
2191,PA,Philadelphia,Philadelphia,Pennypack,"Pennypack, Philadelphia"
2192,PA,Philadelphia,Philadelphia,Riverfront,"Riverfront, Philadelphia"
2193,PA,Philadelphia,Philadelphia,Winchester Park,"Winchester Park, Philadelphia"
2194,PA,Philadelphia,Philadelphia,Wynnefield,"Wynnefield, Philadelphia"
2195,PA,Philadelphia,Philadelphia,Dunlap,"Dunlap, Philadelphia"
2196,PA,Philadelphia,Philadelphia,Franklinville,"Franklinville, Philadelphia"
2197,PA,Philadelphia,Philadelphia,Yorktown,"Yorktown, Philadelphia"
2198,PA,Philadelphia,Philadelphia,West Kensington,"West Kensington, Philadelphia"
2199,PA,Philadelphia,Philadelphia,Allegheny West,"Allegheny West, Philadelphia"
2200,PA,Philadelphia,Philadelphia,Wissahickon,"Wissahickon, Philadelphia"
2201,PA,Philadelphia,Philadelphia,Walnut Hill,"Walnut Hill, Philadelphia"
2202,PA,Philadelphia,Philadelphia,Hawthorne,"Hawthorne, Philadelphia"
2203,PA,Philadelphia,Philadelphia,Cedar Park,"Cedar Park, Philadelphia"
2204,PA,Philadelphia,Philadelphia,Mount Airy East,"Mount Airy East, Philadelphia"
2205,PA,Philadelphia,Philadelphia,Fairhill,"Fairhill, Philadelphia"
2206,PA,Philadelphia,Philadelphia,University City,"University City, Philadelphia"
2207,PA,Philadelphia,Philadelphia,Whitman,"Whitman, Philadelphia"
2208,PA,Philadelphia,Philadelphia,Northwood,"Northwood, Philadelphia"
2209,PA,Philadelphia,Philadelphia,Cobbs Creek,"Cobbs Creek, Philadelphia"
2210,PA,Philadelphia,Philadelphia,Grays Ferry,"Grays Ferry, Philadelphia"
2211,PA,Philadelphia,Philadelphia,Harrowgate,"Harrowgate, Philadelphia"
2212,PA,Philadelphia,Philadelphia,Hartranft,"Hartranft, Philadelphia"
2213,PA,Philadelphia,Philadelphia,North Central,"North Central, Philadelphia"
2214,PA,Philadelphia,Philadelphia,Ogontz,"Ogontz, Philadelphia"
2215,PA,Philadelphia,Philadelphia,Point Breeze,"Point Breeze, Philadelphia"
2216,PA,Philadelphia,Philadelphia,Ludlow,"Ludlow, Philadelphia"
2217,PA,Philadelphia,Philadelphia,Southwest Schuylkill,"Southwest Schuylkill, Philadelphia"
2218,PA,Philadelphia,Philadelphia,Tioga,"Tioga, Philadelphia"
2219,PA,Philadelphia,Philadelphia,Cedarbrook,"Cedarbrook, Philadelphia"
2220,PA,Philadelphia,Philadelphia,Holmesburg,"Holmesburg, Philadelphia"
2221,PA,Philadelphia,Philadelphia,Spring Garden,"Spring Garden, Philadelphia"
2222,PA,Philadelphia,Philadelphia,Belmont,"Belmont, Philadelphia"
2223,PA,Philadelphia,Philadelphia,Logan,"Logan, Philadelphia"
2224,PA,Philadelphia,Philadelphia,Wissahickon Park,"Wissahickon Park, Philadelphia"
2225,PA,Philadelphia,Philadelphia,Academy Gardens,"Academy Gardens, Philadelphia"
2226,PA,Philadelphia,Philadelphia,Pennypack Park,"Pennypack Park, Philadelphia"
2227,PA,Philadelphia,Philadelphia,Strawberry Mansion,"Strawberry Mansion, Philadelphia"
2228,PA,Philadelphia,Philadelphia,Chinatown,"Chinatown, Philadelphia"
2229,PA,Philadelphia,Philadelphia,Juniata Park,"Juniata Park, Philadelphia"
2230,PA,Philadelphia,Philadelphia,Center City,"Center City, Philadelphia"
2231,PA,Philadelphia,Philadelphia,Fairmount,"Fairmount, Philadelphia"
2232,PA,Philadelphia,Philadelphia,Mayfair,"Mayfair, Philadelphia"
2233,PA,Philadelphia,Philadelphia,West Oak Lane,"West Oak Lane, Philadelphia"
2234,PA,Philadelphia,Philadelphia,Overbrook,"Overbrook, Philadelphia"
2235,PA,Philadelphia,Philadelphia,Mill Creek,"Mill Creek, Philadelphia"
2236,PA,Philadelphia,Philadelphia,Clearview,"Clearview, Philadelphia"
2237,PA,Philadelphia,Philadelphia,Old City,"Old City, Philadelphia"
2238,PA,Philadelphia,Philadelphia,Pennsport,"Pennsport, Philadelphia"
2239,PA,Philadelphia,Philadelphia,Germantown West Central,"Germantown West Central, Philadelphia"
2240,PA,Philadelphia,Philadelphia,Germantown Westside,"Germantown Westside, Philadelphia"
2241,PA,Philadelphia,Philadelphia,Fitler Square,"Fitler Square, Philadelphia"
2242,PA,Philadelphia,Philadelphia,West Passyunk,"West Passyunk, Philadelphia"
2243,PA,Philadelphia,Philadelphia,Newbold,"Newbold, Philadelphia"
2244,PA,Philadelphia,Philadelphia,East Passyunk,"East Passyunk, Philadelphia"
2245,PA,Philadelphia,Philadelphia,Woodland Terrace,"Woodland Terrace, Philadelphia"
2246,PA,Philadelphia,Philadelphia,West Parkside,"West Parkside, Philadelphia"
2247,PA,Philadelphia,Philadelphia,Roxborough Park,"Roxborough Park, Philadelphia"
2248,PA,Philadelphia,Philadelphia,Paschall,"Paschall, Philadelphia"
2249,PA,Philadelphia,Philadelphia,Parkwood Manor,"Parkwood Manor, Philadelphia"
2250,PA,Philadelphia,Philadelphia,Navy Yard,"Navy Yard, Philadelphia"
2251,PA,Philadelphia,Philadelphia,Queen Village,"Queen Village, Philadelphia"
2252,PA,Philadelphia,Philadelphia,Penrose,"Penrose, Philadelphia"
2253,PA,Philadelphia,Philadelphia,Summerdale,"Summerdale, Philadelphia"
2254,PA,Philadelphia,Philadelphia,Wissinoming,"Wissinoming, Philadelphia"
2255,PA,Philadelphia,Philadelphia,Glenwood,"Glenwood, Philadelphia"
2256,PA,Philadelphia,Philadelphia,McGuire,"McGuire, Philadelphia"
2257,PA,Philadelphia,Philadelphia,Upper Kensington,"Upper Kensington, Philadelphia"
2258,PA,Philadelphia,Philadelphia,East Park,"East Park, Philadelphia"
2259,PA,Philadelphia,Philadelphia,East Kensington,"East Kensington, Philadelphia"
2260,PA,Philadelphia,Philadelphia,Germantown Morton,"Germantown Morton, Philadelphia"
2261,PA,Philadelphia,Philadelphia,Bartram Village,"Bartram Village, Philadelphia"
2262,PA,Philadelphia,Philadelphia,Packer Park,"Packer Park, Philadelphia"
2263,PA,Philadelphia,Philadelphia,Callow Hill,"Callow Hill, Philadelphia"
2264,PA,Philadelphia,Philadelphia,Washington Square,"Washington Square, Philadelphia"
